"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111331)","46,299,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111332)","11,683,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111333)"," (D)",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111334)"," (D)",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111335)","909,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111336)","231,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111339)","4,007,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","251,343,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11141)","7,539,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11142)","243,804,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111421)","133,593,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111422)","110,211,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","173,113,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11191)","68,363,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11192)","16,962,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11194)","53,861,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11199)","33,926,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112)","56,411,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1121)","37,691,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11211)","25,160,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","21,131,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)","4,028,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","12,531,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","2,788,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","11,606,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11231)","1,138,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11232)","8,094,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11233)","2,348,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11239)","26,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","90,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11241)","63,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11242)","27,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125)","291,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1129)","3,946,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11291)"," (D)",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11292)","784,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11293)"," (D)",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11299)","3,014,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","858,301,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES","TOTAL","NOT SPECIFIED","29.5",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP STANDARDS)","212",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS AND SALES","ORGANIC STATUS: (NOP STANDARDS) AND SALES: (50,000 OR MORE $)","25",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS AND SALES","ORGANIC STATUS: (NOP STANDARDS) AND SALES: (LESS THAN 50,000 $)","187",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP STANDARDS)","3,486,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS AND SALES","ORGANIC STATUS: (NOP STANDARDS) AND SALES: (50,000 OR MORE $)","2,646,000",""
"CENSUS","2007","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","CROP TOTALS","CROP TOTALS, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS AND SALES","ORGANIC STATUS: (NOP STANDARDS) AND SALES: (LESS THAN 50,000 $)","840,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","10,641",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","8,926",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","5,733",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (250,000 OR MORE $)","3,219",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (50,000 TO 249,999 $)","2,998",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","SALES","SALES: (LESS THAN 50,000 $)","10,157",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","16,374",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (ANY ON OPERATION)","4,074,608,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED)","3,347,095,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","IRRIGATION STATUS","IRRIGATION STATUS: (NONE ON OPERATION)","680,290,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111)","4,708,695,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","821,024,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11112)"," (D)",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11113)"," (D)",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11114)","670,456,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11115)"," (D)",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11119)","87,707,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","863,629,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111211)","541,876,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111219)","321,753,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","2,072,348,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11133)","2,072,348,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111331)","1,389,495,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111332)","121,839,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111333)","3,168,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111334)","103,908,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111335)","2,044,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111336)","310,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111339)","451,584,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","349,499,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11141)","23,173,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11142)","326,326,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111421)","157,081,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (111422)","169,244,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","602,196,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11194)","374,142,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11199)","228,054,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112)","46,203,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1121)","42,484,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11211)","31,961,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)"," (D)",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)"," (D)",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","10,524,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","661,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","1,281,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11231)"," (D)",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11232)","438,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11239)"," (D)",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","228,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11241)","196,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11242)","32,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125)","58,000",""
"CENSUS","2007","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1129)","1,490,000",""
